SNO,CO,NOX
22936,737467912832.0321,728146110233.9834
22937,737252694769.6075,727933631362.9382
22938,737244530191.3595,727925590705.4518
22939,737244010867.6381,727925070127.5563
22940,737341918426.8268,728021762870.0309
22941,737395472012.8289,728074677527.1831
22942,738057521461.8508,728728373889.6981
22943,737624021152.6704,728300393702.8562
22944,738498523457.4839,729163847654.3376
22945,737990613542.1992,728662386650.9241
22946,737642240352.1809,728318428779.4767
22947,737620645094.648,728297141047.8134
22948,737255930923.8947,727937076329.3892
22949,737753956706.3278,728428832342.8143
22950,738020893556.5544,728692407503.6675
22951,738250478874.4683,728919103776.5801
22952,738139084458.8131,728809131719.225
22953,738389906938.6519,729056725892.6161
22954,738444542829.577,729110664950.771
22955,738147219512.0403,728817114498.2152
22956,738285910606.7046,728954046537.9414
22957,738266264971.2972,728934661213.5667
22958,737913993445.6575,728586859726.2377
22959,738230630666.1093,728899419025.8115
22960,738051257286.7968,728722246503.3743
22961,737889192657.8007,728562290049.6279
22962,738080617143.0583,728751409439.7908
22963,738034660093.0905,728706060472.603
22964,738509694901.5858,729175056556.3866
22965,738849242705.4736,729510269811.232
22966,738712486719.5078,729375153148.4647
22967,738888708811.9941,729549199706.6653
22968,738210988135.0576,728880136766.3165
22969,737726876738.7362,728402193046.3589
22970,737260609117.8013,727941936101.2484
22971,736818830038.368,727505845850.985
22972,735873705170.9651,726572686374.4519
22973,736544681177.1224,727235175431.5675
22974,736478266465.9293,727169521878.4534
22975,732490121828.9316,723231729886.6097
22976,727738104016.1277,718539796288.7655
22977,736967389054.6371,727652186625.6141
22978,738884119815.9434,729544507887.6768
22979,738447832580.4003,729113707713.2755
22980,738644864200.6448,729308223416.7972
22981,738857385983.0657,729518047103.9277
22982,738787389452.2803,729448903291.3903
22983,738033268875.0084,728704274212.0918
22984,738342749508.793,729009855394.8354
22985,738222864552.9016,728891501305.7831
22986,737919520312.593,728592015705.9983
22987,737605956310.7047,728282455515.62
22988,738642446705.9951,729305837111.7144
22989,738121048457.5841,728791016373.7125
22990,729526205762.0107,720304919388.6671
22991,738908041780.3988,729568026204.6708
22992,739009413990.6562,729668087470.2124
22993,739356594836.4598,730010940225.2164
22994,739350372574.796,730004795204.9137
22995,739455644518.5874,730108678850.8822
22996,739164783238.6741,729821504787.0798
22997,738704043463.4073,729366601862.4642
22998,743130308754.0768,733736612150.888
22999,744624874874.5426,735212130581.8154
23000,744530852938.9281,735119285235.044
23001,744962289493.7908,735545294440.88
23002,745052902480.9355,735634754950.0577
23003,745200367701.2864,735780361646.6433
23004,744926421112.3705,735509843537.0022
23005,744774406972.3198,735359814959.302
23006,738575240829.4587,729239414650.8927
23007,722089685419.2959,712962322232.3169
23008,724628186577.6958,715468813571.6509
23009,724640950075.1227,715481433332.4043
23010,725401805574.7574,716232681097.3381
23011,725764920513.0479,716591183149.4998
23012,725118566374.9574,715952987284.1433
23013,726108024348.5199,716929962999.2275
23014,743658338722.5742,734257942752.8562
23015,745190252507.5531,735770470141.7068
23016,745344181808.3062,735922443661.2832
23017,745330313882.093,735908736425.6766
23018,745472462824.24,736049155809.2937
23019,745354203886.0262,735932400242.238
23020,745255006593.2676,735834451323.6404
23021,745681761767.6561,736255884055.4672
23022,745445793329.8035,736022877211.7712
23023,745560313340.6364,736135937791.3572
23024,744762301088.9922,735348118395.5774
23025,722759787607.2521,713624094532.3257
23026,724799843064.1012,715638383508.4464
23027,724472055663.637,715314709038.3636
23028,725156352712.553,715990365851.3851
23029,725896401101.4542,716721068403.4298
23030,738456372100.8383,729122207359.2439
23031,738151502192.4396,728821215006.0457
23032,736922445225.4808,727607713758.9849
23033,738687333795.7925,729350244246.1066
23034,739914030189.8406,730561418742.308
23035,740474616052.4119,731114918843.4238
23036,731328954086.0509,722084985959.5139
23037,743530761429.3784,734132155418.3877
23038,746339336644.9742,736905114849.8474
23039,746299088578.6781,736865445461.6584
23040,746340690659.9546,736906652548.7345
23041,746079624884.8818,736648975710.1696
23042,745940461729.925,736511608954.0947
23043,746021326476.7574,736591489661.1747
23044,745660073589.898,736234779731.3708
23045,745934735036.9711,736506060881.7317
23046,745842905378.7778,736415310038.9863
23047,745976334853.3062,736546993383.7717
23048,745835386809.1774,736407699945.6693
23049,746014949344.2816,736584909134.8813
23050,730289323865.2046,721058557645.2517
23051,740494919840.8041,731134974215.2283
23052,736134484466.314,726829682873.4065
23053,736744510022.7389,727431909826.9745
23054,735598078556.8347,726299972812.5238
23055,735370394896.5955,726075206961.646
23056,733589759914.0948,724317171725.8849
23057,735809971195.1646,726509318011.9546
23058,740326289412.9023,730968476022.3862
23059,740221029841.2296,730864511033.2324
23060,740886082916.3613,731521111815.2441
23061,740586214492.4475,731225022982.9573
23062,740897808901.3496,731532702634.3048
23063,740640272939.2523,731278680592.8827
23064,746022835531.374,736592941746.1084
23065,746376742340.1644,736942377741.976
23066,746022055326.603,736592083205.247
23067,746017936616.9879,736588087600.1741
23068,745835935068.4254,736408450585.2155
23069,745944380716.4735,736515606052.9274
23070,745778256359.4901,736351483935.7247
23071,745845287562.9858,736417624887.8938
23072,745826030989.6411,736398528073.1237
23073,745728958189.7163,736302502148.8793
23074,732360052037.7396,723103001408.2661
23075,732981350600.903,723716356547.908
23076,739481747117.2256,730134438613.075
23077,739847799172.3208,730495828702.331
23078,739607700861.51,730258724783.2574
23079,739466332481.078,730119138061.7063
23080,724754987835.9169,715593804327.7773
23081,735221678830.7307,725928150864.0542
23082,739659908300.1245,730310264701.6948
23083,738619607275.8306,729283136241.4059
23084,739807659904.1826,730456125937.0138
23085,739310551272.2523,729965312006.3151
23086,739447181147.9054,730100216609.827
23087,740480900508.6951,731120977482.9886
23088,739609610009.0182,730261047502.3118
23089,738909647091.9521,729570132126.7948
23090,738476296802.6729,729142276431.7949
23091,738512523524.764,729178075692.5077
23092,738370008234.6716,729037396945.2354
23093,738501281199.3177,729166944496.6545
23094,733122820354.8612,723856443574.0691
23095,729805311009.713,720580810107.2213
23096,729785492802.3475,720561163612.0592
23097,729549331811.2905,720327917022.833
23098,729551341433.9493,720329868877.1805
23099,737389742144.7831,728069049055.4714
23100,737796942104.6881,728471108974.803
23101,738248513742.6656,728917022812.7632
23102,738040348309.4253,728711484498.102
23103,737800191069.2699,728474363769.2656
23104,737779291947.5358,728453657478.2789
23105,737541938690.1271,728219378074.7931
23106,737220412397.5044,727901996487.6437
23107,736953458704.4384,727638387695.5024
23108,737850398720.6205,728523949762.6882
23109,737343564715.4857,728023581818.4495
23110,737523505514.5134,728201350580.9213
23111,737271563000.1526,727952644674.5173
23112,737298437796.2388,727979224550.0813
23113,737431166187.9606,728110300983.8573
23114,737363097905.1239,728043037877.153
23115,737252348468.3602,727933762875.7773
23116,737197981739.9779,727880121865.7834
23117,737345447466.9534,728025648674.6143
23118,737236142257.2231,727917657702.095
23119,737279966447.406,727960825546.7455
23120,736592505755.4343,727282075033.9916
23121,736484216208.0432,727175220094.5262
23122,735797979666.3405,726497679412.8424
23123,736043154838.7689,726739729972.6611
23124,735989394921.251,726686516868.9486
23125,735547516574.5813,726250134202.2557
23126,735059640842.0476,725768466520.8237
23127,735147687573.9875,725855413697.5686
23128,734748219097.1082,725460956868.3848
23129,734611139393.9216,725325562262.9138
23130,735012563750.7714,725721976152.9443
23131,728067545724.4865,718865116702.6509
23132,722305364881.54,713175922263.0585
23133,726002266570.3516,716826043236.3717
23134,733864103453.9307,724588409404.7722
23135,733614562997.1836,724342018827.297
23136,733914627605.3822,724638257564.1102
23137,733573127307.5621,724301102370.8407
23138,733816248641.2705,724541010146.6981
23139,733278501731.8158,724009938467.4496
23140,733933484959.1974,724656581948.6176
23141,735231220868.7838,725937917529.6482
23142,733725681849.6608,724451453724.247
23143,733911229536.3887,724634615705.6702
23144,733880503823.9031,724604300260.4248
23145,734243325511.1378,724962576625.2058
23146,734218201643.7601,724937856879.8613
23147,734693264430.4645,725406956740.7184
23148,734644059181.8057,725358423798.2568
23149,733788593039.4667,724513711374.7405
23150,734041868926.0564,724763672854.0651
23151,727131233273.9325,717940479436.8396
23152,722258205389.6124,713129144748.6066
23153,722563386887.2506,713430527666.4109
23154,722905213024.8341,713768098353.1343
23155,723325036072.0701,714182547439.1439
23156,731674742470.6696,722426369359.6393
23157,734636099212.3479,725350244116.1869
23158,735312122731.3339,726017988328.5778
23159,734774014465.083,725486810009.251
23160,734666114509.1697,725380322323.0936
23161,734443627045.5553,725160705737.7126
23162,734039359019.5592,724761604217.4476
23163,733915805300.6788,724639648812.9495
23164,733948021075.8704,724671539252.6382
23165,733526403712.984,724255276160.67
23166,733601571888.7275,724329573606.8212
23167,733763488089.3423,724489399357.0698
23168,733578296133.9624,724306474078.6019
23169,733136438281.8883,723870130857.8928
23170,732017529022.2714,722765330069.1084
23171,725522492628.7333,716352429207.8033
23172,732962328420.5558,723698003938.2196
23173,732779072277.5228,723517015255.7704
23174,731615606568.7505,722368246204.9835
23175,732192791870.5101,722938173353.6248
23176,732831489569.5251,723568890640.1948
23177,732668370714.7906,723407858949.7952
23178,733257860095.7792,723989877632.4758
23179,733474793274.9268,724204027983.4701
23180,733902915174.026,724626725166.3501
23181,733319521110.8694,724050789795.9957
23182,733867076088.8323,724591488674.0028
23183,733861185598.2666,724585745889.6843
23184,733786333311.2723,724511827621.88
23185,733654441415.1112,724381578852.7834
23186,733928277944.842,724651914033.423
23187,734024845099.7314,724747084269.3112
23188,734910199054.6332,725621155599.1897
23189,734676647201.7135,725390577056.6593
23190,735118262375.7932,725826558165.532
23191,733751147386.9077,724476618662.5482
23192,735738789087.3063,726439036439.4684
23193,734536283395.0779,725251764172.2225
23194,731704449833.4506,722455772528.6917
23195,730186152843.4122,720956645848.685
23196,734812804843.799,725524662009.348
23197,734895778235.7454,725606552184.3835
23198,735375092947.0826,726079809345.9857
23199,735838966259.8381,726537842868.8734
23200,731637617623.5933,722389743914.351
23201,731853118182.3743,722602634910.1165
23202,735731598404.0,726432293342.4766
23203,735416095923.1058,726120690336.177
23204,735866573229.4105,726565452738.3129
23205,735570833451.8522,726273433601.2992
23206,735867279829.8243,726566207594.1002
23207,735689877506.762,726391043269.669
23208,735632922185.7219,726334904880.5093
23209,735910972768.8586,726609478479.8292
23210,735669590744.6549,726371123378.6283
23211,735463626515.9756,726167639875.313
23212,735980731967.8828,726678034624.9362
23213,735984466541.4801,726681676467.7418
23214,735792832109.1617,726492434004.6282
23215,735897648454.3224,726595819764.8293
23216,735635571270.1494,726337017606.3379
23217,736081277878.6661,726777078643.6025
23218,736095461801.986,726791086374.1595
23219,736174392472.5737,726869017473.1934
23220,736278404781.8759,726971749035.3455
23221,736224378323.1815,726918395081.4114
23222,735118728883.6141,725826739233.0306
23223,736272832992.8938,726966268554.2485
23224,736032553320.3264,726729034923.1642
23225,736152258087.2502,726847159106.7799
23226,736684406739.1453,727372566182.205
23227,737289907905.3041,727970429717.6134
23228,737444524349.8689,728123071730.7548
23229,737729777223.1962,728404666478.8499
23230,737517876929.497,728195610921.8099
23231,737704128665.5833,728379704449.089
23232,737814148291.6962,728488449847.7893
23233,737591025139.5984,728268306754.3412
23234,737274268197.3505,727955580586.8024
23235,738282614549.903,728950990108.5195
23236,738173508270.3289,728843255898.0048
23237,738451111349.911,729117386955.4032
23238,738544540139.8439,729209612559.7894
23239,738035638827.4095,728707157705.1434
23240,738921565923.4187,729581789111.368
23241,738773683708.0448,729435720180.7487
23242,738691157807.9437,729354224041.5942
23243,738688909439.2695,729351917459.9349
23244,738375902255.7972,729042856671.4137
23245,739007612600.9182,729666664387.0275
23246,737582667300.2905,728259758554.2681
23247,738952073129.5934,729611727749.51
23248,737409060525.4858,728088186265.026
23249,738856846575.7299,729517731618.6921
23250,739287847587.6755,729943314471.1794
23251,739490067852.0868,730142869639.8334
23252,739334107187.4277,729988816642.7727
23253,739647151915.0022,730298035262.0623
23254,739685158242.1934,730335595013.306
23255,739486083570.8464,730139039399.0905
23256,739903168576.71,730550875098.6163
23257,739909454250.7284,730557034887.1691
23258,739394802489.7354,730048928425.6667
23259,738977767615.8777,729637186718.947
23260,739686488830.1332,730336871992.8407
23261,739366630954.5531,730020974717.9193
23262,739484745223.1488,730137512532.3815
23263,739525538766.4818,730177791551.1895
23264,740136879271.3549,730781417957.558
23265,739774226789.9902,730423341080.6724
23266,739382052029.5862,730036095947.4923
23267,739207017615.0823,729863266673.9193
23268,739166478340.4891,729823288364.1957
23269,738608430261.1882,729272249887.5872
